City,level,MFs_generation,MW,HW,MFs_emission,ocean,soil,river
Yichun City (Heilongjiang),3,2.469200373,2.29018005,0.179020323,1.8706757,0.606852594,0.150164216,1.113658891
Yibin City,3,11.83911414,11.01746955,0.821644588,8.968563031,2.893745461,0.713436852,5.361380719
Yichang City,3,8.404375308,7.747928808,0.6564465,5.474861701,1.697206992,0.646813793,3.130840916
Yichun City (Jiangxi),3,12.57033748,11.28470235,1.28563513,9.55098534,3.053938023,0.857147733,5.639899584
Yiyang City,3,9.467992142,8.803447861,0.664544281,7.148821142,2.311238119,0.577457343,4.26012568
Yinchuan City,3,5.03197587,4.733608879,0.298366991,3.795863241,1.22940478,0.291987723,2.274470737
Yingtan City,3,2.631707261,2.357315544,0.274391716,2.011323741,0.643323992,0.179552529,1.188447221
Yingkou City,3,5.075448588,4.690552739,0.384895849,3.847419795,1.529424655,0.313426118,2.004569022
Yongzhou City,3,11.81613637,10.9866356,0.82950077,8.943394369,2.885066407,0.718146812,5.340181151
Yulin City (Shaanxi),3,6.887055856,6.396515475,0.490540382,4.474973482,1.387870784,0.521842174,2.565260525
Yulin City (Guangxi),3,12.76275477,11.71658611,1.04616866,9.640284908,3.10276378,0.812010531,5.725510598
Yuxi City,3,5.219519217,4.838744007,0.38077521,3.945033529,1.275546945,0.319519908,2.349966676
Yueyang City,3,11.52393523,10.71140897,0.812526261,7.502485892,2.33626568,0.864241836,4.301978376
Yunfu City,3,5.566553683,5.129709289,0.436844395,4.217354634,1.361021993,0.349220841,2.5071118
Yuncheng City,3,11.88966976,11.00933093,0.88033883,8.999104693,2.915573208,0.734989904,5.34854158
Zaozhuang City,3,8.5544521,7.966887089,0.587565011,6.460964591,2.090323137,0.517684225,3.852957229
Zhanjiang City,3,14.97651062,13.79373234,1.182778277,9.753125728,3.721658212,1.153756262,4.877711254
Zhangjiajie City,3,3.416998815,3.181794352,0.235204463,2.577976036,0.833160817,0.207486793,1.537328427
Zhangjiakou City,3,9.580994703,8.987313712,0.593680991,7.227771804,2.350917911,0.563585441,4.313268452
Zhangye City,3,2.669268795,2.481329712,0.187939083,2.01692182,0.65140693,0.162114593,1.203400298
Zhangzhou City,3,10.72553026,9.845652052,0.879878203,6.996983972,2.682344616,0.82929727,3.485342086
Changchun City,3,15.27868815,14.14499276,1.133695389,9.955236734,3.104773321,1.153338196,5.697125218
Changsha City,3,13.90405652,12.93522212,0.968834405,6.919867635,1.95388321,1.370312503,3.595671922
Changzhi City,3,7.629684286,7.052842709,0.576841577,5.750665467,1.857814025,0.474199203,3.418652239
Zhaotong City,3,12.31950719,11.41019412,0.909313068,9.363979789,3.029833471,0.750666026,5.583480292
Zhaoqing City,3,9.166726704,8.45218962,0.714537084,6.944669129,2.25088657,0.572549963,4.121232596
Zhenjiang City,3,6.380934462,5.984796706,0.396137756,4.119107274,1.278167811,0.475757772,2.365181691
Zhengzhou City,3,17.06375799,15.96346524,1.100292752,8.455052147,2.393616396,1.67304417,4.388391581
Zhongshan City,3,7.001948689,6.457837969,0.544110721,4.573155087,1.74629562,0.537668953,2.289190515
Zhongwei City,3,2.547293164,2.395463124,0.15183004,1.91763269,0.622220162,0.149211666,1.146200862
Chongqing,3,40.90021069,37.8689831,3.031227593,16.41357164,4.160847099,4.598197072,7.65452747
Zhoushan City,3,2.109188116,1.944375408,0.164812708,1.597093458,0.636436825,0.131769922,0.828886711
Zhoukou City,3,17.43667716,16.28204416,1.154632996,11.33622073,3.527796776,1.299278778,6.509145176
Zhuhai City,3,4.149157992,3.825284856,0.323873135,2.701849018,1.033111323,0.318145781,1.350591914
Zhuzhou City,3,8.179053869,7.609597501,0.569456368,5.336213227,1.658306274,0.611620939,3.066286014
Zhumadian City,3,15.51800331,14.51662009,1.001383217,11.67930288,3.783268869,0.918934089,6.977099926
Ziyang City,3,7.448792468,6.931400237,0.517392231,5.614563386,1.821482319,0.452795484,3.340285582
Zibo City,3,9.542294656,8.90446245,0.637832206,6.233388299,1.941493373,0.71293607,3.578958856
Zigong City,3,7.027574422,6.549998705,0.477575716,5.325239178,1.724610421,0.422367499,3.178261258
Zunyi City,3,12.93970015,12.08944876,0.850251391,8.397674641,2.616436725,0.966532058,4.814705858
Altay Prefecture,4,1.182192922,1.118206044,0.063986879,0.889386584,0.289405381,0.067559975,0.532421229
Ankang City,4,4.832811087,4.548823319,0.283987768,3.639465532,1.183429066,0.280419627,2.175616839
Anqing City,4,9.634021254,9.03834849,0.595672765,7.264740494,2.356894306,0.567524201,4.340321987
Anshun City,4,4.338581687,4.113095806,0.225485881,3.270769675,1.061952608,0.245560524,1.963256543
Anyang City,4,9.405390531,8.914563037,0.490827493,7.073071502,2.307432811,0.531686298,4.233952393
Anshan City,4,6.241444858,5.852379861,0.389064997,4.705528342,1.529186571,0.367046137,2.809295635
Bayannur City,4,3.107634635,2.932271111,0.175363524,2.349645393,0.762351094,0.177466789,1.40982751
Bazhong City,4,6.63673172,6.266129606,0.370602114,4.984751492,1.619122961,0.383857893,2.981770638
Baicheng City,4,3.47814704,3.270507379,0.207639662,2.616574571,0.848666034,0.20260063,1.565307907
Baishan City,4,2.136336178,2.006352264,0.129983914,1.609297716,0.520773917,0.125758405,0.962765394
Baiyin City,4,3.210844156,3.026702665,0.184141491,2.414107535,0.785436625,0.185741725,1.442929185
Baise City,4,6.930668174,6.468253436,0.462414738,5.236585646,1.698184381,0.416628166,3.121773099
Bengbu City,4,7.047123962,6.607513469,0.439610493,5.315627491,1.722856161,0.415715921,3.177055409
Baotou City,4,5.205657145,4.90383184,0.301825305,3.919942384,1.273856109,0.300395241,2.345691034
Baoji City,4,6.94021734,6.536223677,0.403993663,5.224846935,1.692343081,0.406416843,3.12608701
Baoding City,4,19.92434695,18.93066023,0.993686723,12.86120361,4.000235029,1.445166415,7.415802166
Baoshan City,4,4.811748827,4.522743041,0.289005787,3.628400221,1.175544374,0.282291475,2.170564371
Beihai City,4,3.19712796,2.985517202,0.211610758,2.414838074,0.964240083,0.191785617,1.258812375
Beijing,4,41.54909631,39.45884374,2.090252564,16.26528206,4.095864354,4.630628117,7.538789585
Benxi City,4,2.631237854,2.464172599,0.167065256,1.984109375,0.642363982,0.155709185,1.186036208
Bijie City,4,12.47683561,11.81790007,0.658935539,9.382893946,3.061667194,0.704262859,5.616963893
Binzhou City,4,7.189318972,6.79194337,0.397375602,5.415944178,2.171084193,0.411355353,2.833504632
Bozhou City,4,12.02660054,11.28666159,0.739938956,9.067815044,2.934788457,0.712165409,5.420861178
Cangzhou City,4,14.07589177,13.36134955,0.714542215,9.102952362,3.507276524,1.017254022,4.578421815
Chamdo City,4,1.360664492,1.256762085,0.103902407,1.030825524,0.332779635,0.08461039,0.6134355
Changde City,4,10.94822613,10.32233452,0.625891616,7.083185155,2.208839908,0.802684117,4.071661129
Changzhou City,4,8.828080947,8.386613162,0.441467785,5.723531975,1.790644149,0.636117545,3.296770281
Chaohu City,4,1.461632808,1.37184611,0.089786699,1.10147043,0.358860187,0.085957421,0.656652822
Chaoyang City,4,6.226875888,5.841227408,0.38564848,4.707109494,1.524757553,0.363485334,2.818866607
Chaozhou City,4,4.912593517,4.591856799,0.320736718,3.703390608,1.476859093,0.293657765,1.93287375
Chenzhou City,4,8.746406723,8.253891236,0.492515487,6.555830196,2.123525793,0.507938475,3.924365927
Chengdu City,4,28.79284545,27.15573533,1.637110126,14.25619313,4.026243394,2.805672155,7.424277579
Chengde City,4,6.483545393,6.158965177,0.324580215,4.856344612,1.573414926,0.368471542,2.914458144
Chizhou City,4,2.965964753,2.783761541,0.182203212,2.233223432,0.725665684,0.174639499,1.332918248
Chifeng City,4,8.13048546,7.662825476,0.467659984,5.244193949,1.634863034,0.601230249,3.008100667
Chongzuo City,4,3.884181607,3.620895984,0.263285623,2.933573033,0.947324075,0.233074717,1.753174241
Chuzhou City,4,8.37011243,7.860489157,0.509623274,6.296903405,2.046316183,0.49349893,3.757088292
Chuxiong Yi Autonomous Prefecture,4,5.052975356,4.752074575,0.30090078,3.798714267,1.236951099,0.295496896,2.266266271
Dazhou City,4,11.90499927,11.23800055,0.666998727,8.971186582,2.910528508,0.685472789,5.375185285
Dali Bai Autonomous Prefecture,4,6.514868461,6.124322459,0.390546002,4.9089401,1.5934746,0.383284134,2.932181367
Dalian City,4,11.44642797,10.72035017,0.726077806,7.426773617,2.837158324,0.850023307,3.739591986
Daqing City,4,5.05250398,4.752673518,0.299830463,3.814095471,1.23807054,0.291803108,2.284221823
Datong City,4,6.348883705,5.959788426,0.389095279,4.779870381,1.545620131,0.373882082,2.860368168
Dandong City,4,4.256255576,3.990612376,0.2656432,3.205136299,1.276086842,0.252313263,1.676736193
Deyang City,4,6.866712339,6.478157174,0.388555165,5.15871957,1.669965734,0.399760827,3.088993009
Dezhou City,4,10.99376225,10.39450961,0.59925264,7.104726644,2.211679475,0.805816495,4.087230673
Diqing Tibetan Autonomous Prefecture,4,0.724162897,0.680378955,0.043783942,0.546247461,0.177441927,0.042577362,0.326228172
Dingxi City,4,5.10475432,4.808067767,0.296686553,3.85319244,1.248711396,0.295555787,2.308925256
Dongguan City,4,15.42506149,14.40497974,1.020081749,11.63342995,4.664565891,0.924568074,6.044295981
Dongying City,4,4.094745461,3.868507294,0.226238167,2.646537092,1.020476273,0.299514552,1.326546267
Ordos City,4,4.011561728,3.786711874,0.224849854,2.596602756,0.809332016,0.293290723,1.493980016
Ezhou City,4,1.953802514,1.830564587,0.123237926,1.47435208,0.476596927,0.115770137,0.881985015
Enshi Tujia and Miao Autonomous Prefecture,4,6.289645009,5.890547169,0.399097839,4.742559203,1.539909231,0.373822931,2.828827041
Fangchenggang City,4,1.765332557,1.645649608,0.119682949,1.330029514,0.530161611,0.107226389,0.692641514
Foshan City,4,16.25162462,15.1987618,1.052862817,8.064020587,2.285455497,1.592054345,4.186510745
Fuzhou City (Fujian),4,15.33680233,14.29071386,1.046088471,7.601005193,2.634639061,1.509906811,3.456459322
Fushun City,4,3.77481608,3.53935167,0.23546441,2.847284713,0.925756945,0.221617749,1.699910019
Fuzhou City (Jiangxi),4,7.676208832,7.002949315,0.673259517,5.836749337,1.878142819,0.49235893,3.466247588
Fuxin City,4,3.383564914,3.174296316,0.209268597,2.552251441,0.828940006,0.197820907,1.525490528
Fuyang City,4,19.82952782,18.61343054,1.216097272,14.94290828,4.838739081,1.163098394,8.941070802
Ganzhou City,4,17.11228603,15.59056252,1.521723505,11.24177764,3.484103892,1.337071987,6.420601758
Guyuan City,4,2.268745902,2.160278365,0.108467537,1.696739412,0.551007907,0.127629937,1.018101568
Guang'an City,4,8.271797702,7.811613148,0.460184554,6.258108159,2.035679327,0.471868299,3.750560533
Guangyuan City,4,5.439103168,5.134019277,0.305083891,4.106247932,1.340300658,0.311468709,2.454478566
Guangzhou City,4,29.85099989,27.8918055,1.95919439,11.90812174,3.690123299,3.346767722,4.871230723
Guigang City,4,8.277632344,7.725969626,0.551662718,6.255525796,2.031159432,0.490610453,3.733755911
Guiyang City,4,9.407417237,8.905829519,0.501587718,6.090180978,1.914245644,0.681382732,3.494552602
Guilin City,4,9.479476207,8.827306161,0.652170047,7.176187697,2.320518416,0.572062521,4.283606759
Harbin City,4,18.06968488,16.97428291,1.09540197,11.68537615,3.647819332,1.335684934,6.701871885
Hami City,4,1.011117082,0.956812013,0.054305069,0.760804876,0.246989777,0.057376994,0.456438105
Haidong City,4,3.13026805,2.959186576,0.171081474,2.36394816,0.766178205,0.179246342,1.418523613
Haikou City,4,4.47956511,4.005864383,0.473700727,3.423742901,1.359132983,0.307027745,1.757582173
Handan City,4,17.81733715,16.90526527,0.912071872,11.5073997,3.591579704,1.28960217,6.626217828
Hanzhong City,4,6.292080804,5.934521912,0.357558892,4.740572906,1.540139125,0.363861784,2.836571997
Hangzhou City,4,15.57187705,14.56229287,1.00958418,7.727709751,2.182013188,1.530271279,4.015425284
Hefei City,4,14.92250641,14.00958558,0.912920826,7.390136407,2.084622766,1.455328715,3.850184925
Hechi City,4,6.531373832,6.096914197,0.434459635,4.914249308,1.586389047,0.395949849,2.931910412
Heyuan City,4,5.655151026,5.281216566,0.373934461,4.269721252,1.38485561,0.336783914,2.548081727
Heze City,4,16.90893206,15.99600244,0.912929625,10.92877679,3.4058283,1.237659216,6.285289269
Hezhou City,4,3.852711742,3.592258539,0.260453203,2.917098642,0.94674284,0.230410025,1.739945777
Hebi City,4,2.957573381,2.801354134,0.156219248,2.225699833,0.724891704,0.168639719,1.33216841
Hegang City,4,1.811206575,1.702404298,0.108802277,1.365652038,0.444486557,0.106411749,0.814753732
Heihe City,4,2.900156471,2.726498781,0.173657689,2.184405124,0.708481998,0.169647214,1.306275911
Hengshui City,4,8.050743869,7.644157751,0.406586118,6.069066582,1.98092817,0.44955919,3.638579222
Hengyang City,4,13.95676406,13.16804099,0.788723069,9.049567589,2.822915711,1.016249488,5.21040239
Honghe Hani and Yi Autonomous Prefecture,4,8.926721634,8.401649391,0.525072242,6.727498003,2.184237697,0.517948922,4.025311383
Hohhot City,4,5.63771048,5.321114814,0.316595665,4.254316759,1.383467301,0.322461952,2.548387506
Hulunbuir City,4,4.6002952,4.341502813,0.258792387,3.480058152,1.131929055,0.264349789,2.083779307
Huludao City,4,5.113367783,4.798036171,0.315331612,3.863394808,1.540120078,0.299488667,2.023786064
Huzhou City,4,5.099279157,4.765825057,0.3334541,3.306756279,1.031142915,0.380606503,1.895006861
Huaihua City,4,8.965869776,8.445086421,0.520783355,6.750256867,2.187490822,0.522433936,4.040332109
Huai'an City,4,9.289689645,8.829511934,0.460177711,5.987188008,1.863522708,0.668463746,3.455201554
Huaibei City,4,3.958245592,3.708855051,0.249390541,2.983696566,0.967815356,0.234718001,1.781163209
Huainan City,4,7.09322032,6.654996378,0.438223942,5.349070294,1.725727816,0.418064708,3.20527777
Huanggang City,4,11.64836983,10.8958058,0.752564025,8.819289417,2.857239033,0.691800387,5.270249997
Huangshan City,4,2.70299333,2.53689347,0.16609986,2.039042708,0.66158264,0.158192563,1.219267504
Huangshi City,4,4.589096477,4.297004006,0.292092471,3.465966545,1.125301854,0.271881778,2.068782912
Huizhou City,4,9.409296493,8.801828617,0.607467876,6.092753422,2.33108569,0.705229929,3.056437803
Jixi City,4,3.085522032,2.898618691,0.186903341,2.32099815,0.750388822,0.18155245,1.389056878
Ji'an City (Jiangxi),4,9.248136404,8.426131491,0.822004913,7.038056039,2.272858682,0.595343459,4.169853898
Jilin City,4,7.687558234,7.22118564,0.466372594,5.789382899,1.882447856,0.447464704,3.459470338
Jinan City,4,17.26129728,16.31731383,0.943983451,8.502299981,2.397451584,1.673581538,4.431266859
Jining City,4,16.07487224,15.19995438,0.874917865,10.41082048,3.24540332,1.163316913,6.002100243
Jiamusi City,4,4.240376205,3.986111925,0.25426428,3.200397746,1.040760944,0.247951472,1.911685329
Jiaxing City,4,6.988383215,6.531567502,0.456815713,4.524781661,1.738722896,0.524591357,2.261467408
Jiayuguan City,4,0.4596146,0.433049003,0.026565597,0.346735066,0.112730148,0.026671677,0.20733324
Jiangmen City,4,8.814952836,8.23460724,0.580345596,5.709397753,2.188249146,0.665383724,2.855764883
Jiaozuo City,4,6.604446256,6.256578272,0.347867984,4.968790025,1.613909878,0.373215476,2.981664671
Jieyang City,4,11.33545336,10.60375386,0.731699501,8.564853408,3.433384366,0.668420626,4.463048416
Jinchang City,4,0.846397199,0.797553124,0.048844075,0.636843167,0.206890315,0.049346704,0.380606148
Jinhua City,4,9.4834688,8.873919751,0.609549049,6.151977051,1.916915404,0.708009495,3.527052152
Jinzhou City,4,5.409553731,5.069164491,0.340389241,4.062510184,1.62494511,0.322329252,2.115235821
Jincheng City,4,4.333087843,4.063654791,0.269433052,3.263412288,1.059349806,0.255667185,1.948395297
Jinzhong City,4,6.215038029,5.829288171,0.385749858,4.693178115,1.518001641,0.363859398,2.811317076
Jingmen City,4,5.276647008,4.93841413,0.338232878,3.979535094,1.290060411,0.313074621,2.376400061
Jingzhou City,4,10.28335307,9.62779415,0.655558916,7.756213905,2.511636984,0.606092914,4.638484007
Jingdezhen City,4,3.161840618,2.876717398,0.28512322,2.409251445,0.774271387,0.20413438,1.430845678
Jiujiang City,4,9.738601563,8.876008271,0.862593292,6.375902935,1.981798499,0.763792519,3.630311917
Jiuquan City,4,2.046679516,1.930983944,0.115695573,1.543332511,0.501501567,0.116943586,0.924887358
Kashgar Prefecture,4,8.228360214,7.782318736,0.446041478,6.196115321,2.022382416,0.469553916,3.704178988
Kaifeng City,4,8.36682637,7.931066143,0.435760226,6.298659679,2.047395375,0.471810267,3.779454037
Karamay City,4,0.835047442,0.789998006,0.045049435,0.627484935,0.203187136,0.047877055,0.376420744
Kizilsu Kirgiz Autonomous Prefecture,4,1.142960131,1.083159151,0.05980098,0.859417436,0.27903361,0.064931374,0.515452451
Kunming City,4,13.15974634,12.37637513,0.783371213,8.532746092,2.656322427,0.966839695,4.90958397
Lhasa City,4,1.337363432,1.235704693,0.101658739,1.012142753,0.326774001,0.083398621,0.601970131
Laibin City,4,4.137303544,3.858370278,0.278933266,3.12220286,1.013520069,0.248951205,1.859731586
Lanzhou City,4,6.894399749,6.499429249,0.394970499,5.191648723,1.680393794,0.397825296,3.113429634
Langfang City,4,9.218058578,8.752313085,0.465745493,5.965854288,1.867758447,0.663361146,3.434734694
Leshan City,4,6.384907766,6.027876914,0.357030852,4.820353016,1.569047839,0.365018692,2.886286484
Lijiang City,4,2.386752003,2.242723576,0.144028427,1.800920776,0.582624675,0.139332756,1.078963345
Lishui City,4,4.950377832,4.629592952,0.32078488,3.733172314,1.207489059,0.29635543,2.229327824
Lianyungang City,4,8.644779692,8.226627452,0.418152241,5.58670911,2.151078253,0.619775348,2.815855509
Liaoyang City,4,3.187615215,2.988425512,0.199189703,2.400489897,0.778419449,0.188181057,1.433889391
Liaoyuan City,4,2.151770569,2.021126803,0.130643766,1.615281981,0.522308785,0.126809904,0.966163293
Liaocheng City,4,11.09910503,10.49703722,0.602067809,8.352844057,2.712502922,0.631032228,5.009308908
Nyingchi City,4,0.446567019,0.412505271,0.034061749,0.337877169,0.109185855,0.027751992,0.200939322
Lincang City,4,4.679551416,4.399331997,0.280219419,3.527535891,1.143675102,0.273996596,2.109864193
Linfen City,4,8.235205028,7.725184109,0.510020918,6.204311973,2.017510651,0.483919056,3.702882266
