City,Category,level,MPs_ge,TWP_ge,MFs_ge,PMs_ge,MPs_em,TWP_em,MFs_em,PMs_em
Heze City,Largecities,6,97.34852436,79.12677351,18.12651324,0.09523761,90.29345414,78.60514447,11.63076448,0.057545196
Hezhou City,Medium-small-cities,6,26.06170833,21.83740701,4.192924866,0.031376457,24.88011795,21.70461104,3.153328445,0.022178473
Hebi City,Medium-small-cities,6,26.31980408,23.1243914,3.180005115,0.015407561,25.36421869,22.97669086,2.376635015,0.010892813
Hegang City,Medium-small-cities,6,12.85531818,10.8582649,1.980563487,0.016489788,12.28837488,10.79191208,1.484797695,0.011665112
Heihe City,Medium-small-cities,6,31.06421531,27.87560815,3.16117584,0.02743132,30.09272288,27.7043221,2.368988384,0.019412392
Hengshui City,Medium-small-cities,6,95.02300842,86.10068374,8.869467341,0.052857339,92.19403617,85.54435226,6.612292358,0.037391559
Hengyang City,Largecities,6,59.43148732,44.23174556,15.11982613,0.07991563,53.73285116,43.95770538,9.726647244,0.048498529
Honghe Hani and Yi Autonomous Prefecture,Medium-small-cities,6,58.13676178,48.49991681,9.559147219,0.077697752,55.41679674,48.20660977,7.15499529,0.055191678
Hohhot City,Medium-small-cities,6,100.9161448,94.62327608,6.273393282,0.019475394,98.70504926,93.99667448,4.694605636,0.013769145
Hulunbuir City,Medium-small-cities,6,58.73953726,53.71822525,4.989633931,0.031678082,57.13159981,53.36742299,3.741760274,0.022416548
Huludao City,Medium-small-cities,6,38.00091477,32.40286302,5.562655283,0.035396469,36.38349002,32.18947009,4.168964217,0.025055713
Huzhou City,Largecities,6,47.70245891,42.0675952,5.599514186,0.035349517,45.39225202,41.75419392,3.61665841,0.021399687
Huaihua City,Medium-small-cities,6,49.06404948,39.06315035,9.942421942,0.058477192,46.31303403,38.82335693,7.448231972,0.041445122
Huai'an City,Largecities,6,46.04790293,35.82063342,10.17003039,0.057239117,42.16003243,35.59028559,6.535061617,0.03468522
Huaibei City,Medium-small-cities,6,38.997056,34.50213605,4.472123891,0.022796054,37.67360338,34.29694243,3.360479821,0.016181129
Huainan City,Medium-small-cities,6,36.92418136,29.03430905,7.844272957,0.045599346,34.7564885,28.84636668,5.877777557,0.032344262
Huanggang City,Medium-small-cities,6,47.28272096,34.48214489,12.74108353,0.059492541,43.84784075,34.26689708,9.538922252,0.042021412
Huangshan City,Medium-small-cities,6,27.47099528,24.5167178,2.933485305,0.020792172,26.57775113,24.35872136,2.204288349,0.014741422
Huangshi City,Medium-small-cities,6,25.02910945,20.02645233,4.981952306,0.020704813,23.64189633,19.89745495,3.729811761,0.01462962
Huizhou City,Largecities,6,117.5104265,107.3177148,10.13485067,0.057860991,113.1598136,106.5888086,6.536043214,0.034961781
Jixi City,Medium-small-cities,6,31.58867086,28.19145738,3.364089151,0.033124329,30.55565257,28.0171263,2.515086434,0.023439839
Ji'an City (Jiangxi),Medium-small-cities,6,53.92214829,43.6176592,10.24509308,0.059396018,51.15688695,43.37842571,7.736463584,0.041997652
Jilin City,Medium-small-cities,6,51.31724716,43.01260724,8.260963022,0.043676902,49.00496399,42.77547836,6.198500293,0.030985333
Jinan City,Extra-large-cities,6,213.9349749,192.8764348,20.97835572,0.080184406,198.0021998,187.6986509,10.26697088,0.036578047
Jining City,Largecities,6,114.3504554,97.00393798,17.27173789,0.074779509,107.5150329,96.3713975,11.09832097,0.045314428
Jiamusi City,Medium-small-cities,6,38.16564738,33.42232282,4.699916311,0.043408252,36.77400983,33.21926146,3.524109119,0.030639246
Jiaxing City,Largecities,6,84.58655876,76.81017413,7.726214842,0.050169787,81.31418723,76.31765644,4.966049576,0.03048121
Jiayuguan City,Medium-small-cities,6,6.39485773,5.892158262,0.499840862,0.002858605,6.229127407,5.852731146,0.374378907,0.002017353
Jiangmen City,Largecities,6,73.43848209,63.59631923,9.779858499,0.062304363,69.48752101,63.14949393,6.300311832,0.037715242
Jiaozuo City,Medium-small-cities,6,40.95012157,33.77419533,7.150804833,0.025121408,38.91180796,33.54154669,5.352481177,0.017780099
Jieyang City,Medium-small-cities,6,45.92867928,33.57438245,12.27692534,0.077371487,42.65482162,33.35713896,9.242992001,0.054690661
Jinchang City,Medium-small-cities,6,8.079175442,7.152938265,0.919863488,0.006373689,7.794846101,7.101585258,0.688744719,0.004516124
Jinhua City,Largecities,6,102.8548624,92.65025081,10.15392664,0.050684986,98.59715512,92.02192651,6.544508647,0.030719963
Jinzhou City,Medium-small-cities,6,42.90737635,37.01338574,5.854271097,0.039719508,41.22978894,36.79757303,4.404135404,0.028080507
Jincheng City,Medium-small-cities,6,39.4621898,34.78581025,4.657058904,0.019320647,38.08485469,34.57636713,3.494826873,0.013660685
Jinzhong City,Medium-small-cities,6,71.08128127,64.2516171,6.789486373,0.040177797,68.94921851,63.83075819,5.090062988,0.028397335
Jingmen City,Medium-small-cities,6,28.45669061,22.61148962,5.818691837,0.026509156,26.84101665,22.46196794,4.36027051,0.018778202
Jingzhou City,Medium-small-cities,6,45.9431602,34.81700831,11.07747762,0.048674261,42.91449131,34.5856644,8.294404276,0.034422643
Jingdezhen City,Medium-small-cities,6,32.33035758,28.90427456,3.40523599,0.020847027,31.31363524,28.72212716,2.576753783,0.014754298
Jiujiang City,Largecities,6,78.75706204,68.12109551,10.57631776,0.059648765,74.56109955,67.64548709,6.879546453,0.036066003
Jiuquan City,Medium-small-cities,6,18.99559056,16.71921933,2.261263565,0.015107664,18.31714902,16.6162637,1.69019001,0.010695309
Kashgar Prefecture,Medium-small-cities,6,128.6106158,119.4067557,9.09583716,0.108022976,125.4868646,118.5744618,6.835858532,0.076544232
Kaifeng City,Medium-small-cities,6,52.2847007,43.20954826,9.028919365,0.046233083,49.76000628,42.9352608,6.792071132,0.032674352
Karamay City,Medium-small-cities,6,29.72679855,28.80487145,0.913546203,0.008380902,29.30877534,28.61776652,0.685091522,0.005917292
Kizilsu Kirgiz Autonomous Prefecture,Medium-small-cities,6,30.33289367,29.07963058,1.235617099,0.017645992,29.85411339,28.91773118,0.92389713,0.012485078
Kunming City,Largecities,6,200.6667951,185.9323766,14.65132752,0.083090955,193.9210884,184.4528276,9.417911519,0.050349291
Lhasa City,Medium-small-cities,6,56.40757092,54.94152117,1.450237299,0.015812447,55.70839822,54.60392141,1.093316005,0.011160808
Laibin City,Medium-small-cities,6,23.73300178,19.18412209,4.523500452,0.025379238,22.48083585,19.0642572,3.398642479,0.017936168
Lanzhou City,Medium-small-cities,6,75.10744864,67.59877058,7.46880085,0.039877207,72.85916731,67.22926725,5.601658366,0.028241696
Langfang City,Largecities,6,76.83045512,66.56917317,10.20915072,0.052131226,72.70632118,66.12592269,6.548782124,0.031616366
Leshan City,Medium-small-cities,6,48.91820623,41.90587115,6.958248458,0.054086623,46.92811286,41.67070119,5.219195496,0.038216181
Lijiang City,Medium-small-cities,6,25.59154989,22.99816631,2.570417321,0.022966261,24.77855244,22.83926494,1.923044863,0.01624263
Lishui City,Medium-small-cities,6,23.98954139,18.52922319,5.435033374,0.025284821,22.53155035,18.42871501,4.084931997,0.017903346
Lianyungang City,Largecities,6,56.04230874,46.64010166,9.344053587,0.058153497,52.34229101,46.33279437,5.97420322,0.035293416
Liaoyang City,Medium-small-cities,6,28.0029161,24.46978487,3.506787286,0.026343945,26.97379655,24.32483902,2.630365708,0.018591817
Liaoyuan City,Medium-small-cities,6,14.17968376,11.82200867,2.338495939,0.019179153,13.51334122,11.75202437,1.747743767,0.013573079
Liaocheng City,Medium-small-cities,6,79.62390114,67.46995263,12.07758665,0.076361866,76.15862497,67.07001493,9.03470484,0.053905197
Nyingchi City,Medium-small-cities,6,41.10326207,40.6129042,0.480622725,0.009735144,40.72554629,40.35729311,0.361371942,0.006881236
Lincang City,Medium-small-cities,6,27.23418738,22.13494757,5.047655409,0.051584393,25.80123032,21.98019322,3.78453545,0.036501659
Linfen City,Medium-small-cities,6,62.04922448,53.07995896,8.926532711,0.042732807,59.5084202,52.76490532,6.713197531,0.03031735
Linyi City,Largecities,6,152.2367262,130.1192136,22.01162896,0.105883648,143.3550038,129.2098951,14.08105777,0.064050872
Liuzhou City,Largecities,6,79.12933705,70.5273402,8.560283345,0.04171351,75.57912699,70.03791773,5.515939128,0.025270132
Lu'an City,Medium-small-cities,6,53.65466867,41.77179686,11.80498199,0.07788982,50.40507174,41.5059579,8.844028669,0.05508517
Liupanshui City,Medium-small-cities,6,51.33033184,44.39629927,6.876005984,0.05802659,49.32748818,44.13303932,5.15333241,0.041116451
Longyan City,Medium-small-cities,6,41.78475138,35.27426735,6.48880248,0.021681547,39.93959011,35.05673938,4.86751049,0.015340241
Longnan City,Medium-small-cities,6,27.14256476,21.84361348,5.252423252,0.046528023,25.67772227,21.71346916,3.931363565,0.032889551
Loudi City,Medium-small-cities,6,37.7025985,29.77254069,7.889899907,0.040157897,35.54346525,29.58789596,5.92715694,0.02841235
Luzhou City,Medium-small-cities,6,72.51731759,62.1809919,10.25220167,0.084124024,69.5635308,61.8168648,7.686906614,0.059759384
Luoyang City,Largecities,6,72.01535053,57.61879194,14.33674934,0.059809248,66.47328318,57.21902871,9.217975666,0.036278803
Luohe City,Medium-small-cities,6,32.06513061,26.73505753,5.305794853,0.02427823,30.55780149,26.56916121,3.9714751,0.017165175
L¨¹liang City,Medium-small-cities,6,37.35499871,29.50140375,7.802321533,0.051273422,35.21425628,29.30993357,5.868012773,0.036309946
Ma'anshan City,Medium-small-cities,6,33.19915943,28.55955391,4.615216175,0.024389337,31.85848117,28.38068941,3.460509579,0.017282184
Maoming City,Largecities,6,54.72971799,41.10062211,13.53869111,0.090404765,49.58702884,40.81709403,8.715120212,0.054814602
Meishan City,Medium-small-cities,6,57.64230086,50.84163057,6.752289182,0.048381106,55.60476608,50.51386685,5.056747108,0.034152126
Meizhou City,Medium-small-cities,6,52.72912981,43.83079265,8.843833168,0.054503986,50.22696297,43.55245039,6.635996727,0.038515854
Mianyang City,Medium-small-cities,6,68.59133236,57.98583454,10.52696034,0.078537482,65.54447335,57.60192536,7.886970313,0.055577671
Mudanjiang City,Medium-small-cities,6,34.92805095,29.85009306,5.031518312,0.046439582,33.47093015,29.66702755,3.770986201,0.032916394
Nagqu City,Medium-small-cities,6,31.83949867,30.77693934,1.055104984,0.007454351,31.38277754,30.58304832,0.794456025,0.0052732
Nanchang City,Largecities,6,107.9365682,95.99679017,11.89262534,0.047152699,103.0628909,95.34037983,7.693972268,0.028538836
Nanchong City,Medium-small-cities,6,82.16953544,67.65121976,14.406381,0.111934681,78.10001789,67.22056809,10.80005026,0.07939954
Nanjing City,Extra-large-cities,6,214.275424,194.5065872,19.6709165,0.097920285,198.8247872,189.2052627,9.574825426,0.04469913
Nanning City,Largecities,6,179.8362294,164.3298464,15.4235329,0.082850118,173.1824659,163.1856745,9.946690689,0.050100668
Nanping City,Medium-small-cities,6,22.00126097,15.61851323,6.354023834,0.028723904,20.30092365,15.5235486,4.75706691,0.020308141
Nantong City,Extra-large-cities,6,104.106852,86.93258102,17.07002388,0.104247087,92.91183145,84.57279661,8.29167046,0.047364381
Nanyang City,Largecities,6,94.34441091,73.43081244,20.8134791,0.10011936,86.35311476,72.89613339,13.3962933,0.060688068
Neijiang City,Medium-small-cities,6,74.90692153,66.67847566,8.167912732,0.060533141,72.4716507,66.31637463,6.112547152,0.042728921
Ningbo City,Extra-large-cities,6,155.2835817,140.9085934,14.29316065,0.081827689,143.9871233,136.9727381,6.976954925,0.03743031
Ningde City,Medium-small-cities,6,18.05254995,10.89417097,7.128735978,0.029642998,16.16973737,10.82912281,5.319636486,0.020978081
Panzhihua City,Medium-small-cities,6,37.65660943,35.48205075,2.154513503,0.02004518,36.91692831,35.28973456,1.613051991,0.014141761
Panjin City,Medium-small-cities,6,29.52710226,26.86761577,2.644856138,0.01463036,28.68319263,26.69167575,1.981166384,0.010350496
Pingdingshan City,Medium-small-cities,6,50.61757878,40.52581485,10.04536419,0.046399749,47.81766896,40.27950141,7.505365876,0.03280167
Pingliang City,Medium-small-cities,6,30.05107909,25.78504289,4.230087496,0.035948702,28.82242934,25.62710439,3.169823974,0.025500979
Pingxiang City,Medium-small-cities,6,33.55296151,29.59918854,3.930524748,0.023248223,32.40564243,29.42265466,2.966515479,0.016472284
Putian City,Medium-small-cities,6,19.04556316,13.0427488,5.979102491,0.02371187,17.45179036,12.95645324,4.478509373,0.016827747
Puyang City,Medium-small-cities,6,53.73434673,46.65869855,7.04002685,0.03562133,51.63148181,46.33799926,5.268226415,0.025256133
Pu'er City,Medium-small-cities,6,33.20577894,27.92402154,5.239416175,0.042341224,31.69125718,27.73040874,3.930867095,0.029981345
Qitaihe City,Medium-small-cities,6,19.77867213,18.21919816,1.544124836,0.01534914,19.28001917,18.10859189,1.160566949,0.010860322
Qiqihar City,Medium-small-cities,6,18.69087698,8.001390105,10.60766028,0.081826596,15.93848472,7.944291422,7.936370845,0.05782245
Qinzhou City,Medium-small-cities,6,72.77177217,65.98797922,6.735271755,0.048521198,70.70142542,65.61375493,5.053343232,0.034327258
Qinhuangdao City,Medium-small-cities,6,66.04603509,59.72847953,6.285831019,0.031724543,64.10238495,59.36408768,4.715785161,0.022512111
Qingdao City,Extra-large-cities,6,227.3610601,204.7230864,22.52881186,0.109161881,209.9164934,198.9229172,10.94381054,0.049765633
Qingyuan City,Medium-small-cities,6,50.30395924,42.40370914,7.844478721,0.055771378,48.05953818,42.12331807,5.896732777,0.039487337
Qingyang City,Medium-small-cities,6,43.07216366,38.49698522,4.540436601,0.034741844,41.71022677,38.27929056,3.406383389,0.024552817
Qujing City,Medium-small-cities,6,67.88031406,55.56882667,12.24250574,0.068981647,64.43741319,55.22985013,9.158840356,0.048722703
Quzhou City,Medium-small-cities,6,30.56405216,25.37318315,5.16727068,0.023598324,29.10982873,25.20784717,3.885229278,0.016752287
Quanzhou City,Extra-large-cities,6,84.54313054,66.71231862,17.75264813,0.078163786,73.61930783,64.848431,8.735134846,0.035741986
Shigatse City,Medium-small-cities,6,38.06501257,36.42161772,1.62551285,0.017882005,37.41800213,36.18070717,1.224643456,0.012651501
Rizhao City,Medium-small-cities,6,46.84369269,40.86761427,5.952219222,0.023859203,45.04879702,40.58362882,4.448270844,0.016897357
Sanmenxia City,Medium-small-cities,6,23.78219096,19.20448737,4.552795417,0.024908173,22.51743189,19.09445956,3.405371153,0.017601175
Sanming City,Medium-small-cities,6,18.41684225,13.20689059,5.185017598,0.024934059,17.03349773,13.12623963,3.889593083,0.017665017
Sanya City,Medium-small-cities,6,15.93251334,14.26571648,1.65799476,0.0088021,15.41624452,14.15142768,1.258560276,0.006256563
Xiamen City,Largecities,6,76.21929956,67.07906275,9.102428226,0.037808584,72.48716159,66.59711716,5.867132063,0.022912367
Shannan City,Medium-small-cities,6,37.11812797,36.31908938,0.78219129,0.016847303,36.7137642,36.11260112,0.589250817,0.011912263
Shantou City,Medium-small-cities,6,59.84562198,48.36433585,11.42082326,0.060462866,56.68694794,48.06273324,8.581383374,0.042831327
Shanwei City,Medium-small-cities,6,28.04197194,21.97327204,6.024613638,0.044086266,26.38349642,21.83526423,4.517022517,0.031209671
Shangluo City,Medium-small-cities,6,18.98101753,14.1975061,4.74410449,0.039406943,17.71624369,14.12607104,3.562199552,0.027973103
Shangqiu City,Medium-small-cities,6,71.39418495,56.7203312,14.59359484,0.080258915,67.36294884,56.38735469,10.91861432,0.056979824
Shanghai,Megacities,6,675.532515,611.2444257,63.94972263,0.338366644,504.2511507,479.1595658,24.96758168,0.12400314
Shangrao City,Medium-small-cities,6,76.38081,62.09909603,14.20012164,0.081592326,72.46948987,61.68816678,10.7235962,0.057726884
Shaoguan City,Medium-small-cities,6,42.66994734,36.51359238,6.109238729,0.047116229,40.90209035,36.28247457,4.586304475,0.0333113
Shaoyang City,Medium-small-cities,6,44.01295004,29.49177749,14.43591989,0.085252658,40.17560819,29.28586239,10.82936472,0.060381083
Shaoxing City,Largecities,6,72.46973737,62.93358093,9.485285068,0.050871374,68.70331749,62.5527075,6.119832786,0.03077721
Shenzhen City,Megacities,6,327.0199375,291.8308193,35.0226012,0.166517032,242.7667075,229.0906477,13.61526497,0.060794778
Shenyang City,Largecities,6,236.6781305,220.997967,15.60668169,0.073481855,229.5072755,219.3893408,10.07337949,0.044555301
Shiyan City,Medium-small-cities,6,29.78094567,22.89775306,6.853608223,0.029584391,27.92920198,22.76006168,5.14817621,0.020964084
Shijiazhuang City,Largecities,6,233.624828,210.7942862,22.73270412,0.097837679,223.7871932,209.1842153,14.54368591,0.059291974
Shizuishan City,Medium-small-cities,6,23.42909379,21.83117063,1.585434784,0.012488379,22.89514014,21.69955427,1.186763644,0.008822226
Shuangyashan City,Medium-small-cities,6,32.06992667,29.23475185,2.809101857,0.02607296,31.16581364,29.04354333,2.103841804,0.018428505
Shuozhou City,Medium-small-cities,6,28.4197978,24.81716154,3.571996931,0.030639327,27.33743602,24.62777776,2.687923545,0.021734718
Siping City,Medium-small-cities,6,39.08015987,32.63517511,6.395701522,0.049283238,37.24988235,32.42902793,4.78597536,0.034879063
Songyuan City,Medium-small-cities,6,44.63695379,39.07331156,5.5289123,0.034729932,43.01009991,38.84007185,4.145468128,0.024559929
Suzhou City (Jiangsu),Extra-large-cities,6,278.4802238,253.0358142,25.29050897,0.153900685,258.4818604,246.1639242,12.24785437,0.070081868
Suqian City,Largecities,6,93.62497979,83.42730111,10.14018642,0.057492262,89.38210503,82.84469088,6.502600153,0.034814004
Suzhou City (Anhui),Medium-small-cities,6,63.09810049,49.6959814,13.32024891,0.08187018,59.38754598,49.3833594,9.946069528,0.058117062
